 time            vo1             vo2             q               p1              p2             
 5.84720559e-05  1.72754640e-01 -4.07201909e-01  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 5.84820559e-05  1.72754640e-01 -4.07201909e-01  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 5.84920559e-05  1.72754640e-01 -4.07201909e-01  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 5.85001000e-05  1.72754640e-01 -4.07201909e-01  1.19999994e+00  1.20000000e+00  0.00000000e+00 
 5.85001100e-05  1.72754640e-01 -4.07201909e-01  1.19995815e+00  1.08000000e+00  0.00000000e+00 
 5.85001300e-05  1.72754640e-01 -4.07201909e-01  1.20000254e+00  8.40000000e-01  0.00000000e+00 
 5.85001348e-05  1.72754640e-01 -4.07201909e-01  1.20000983e+00  7.82500000e-01  0.00000000e+00 
 5.85001432e-05  1.72754640e-01 -4.07201909e-01  1.20002784e+00  6.81875000e-01  0.00000000e+00 
 5.85001525e-05  1.72754639e-01 -4.07201909e-01  1.20009737e+00  5.70468750e-01  0.00000000e+00 
 5.85001609e-05  1.72754639e-01 -4.07201909e-01  1.20022867e+00  4.69637516e-01  0.00000000e+00 
 5.85001697e-05  1.72754639e-01 -4.07201909e-01  1.20041963e+00  3.64111369e-01  0.00000000e+00 
 5.85001799e-05  1.72754639e-01 -4.07201909e-01  1.20060652e+00  2.41670222e-01  0.00000000e+00 
 5.85001906e-05  1.72754639e-01 -4.07201909e-01  1.20074868e+00  1.12737183e-01  0.00000000e+00 
 5.85002000e-05  1.72754639e-01 -4.07201909e-01  1.20100580e+00  0.00000000e+00  0.00000000e+00 
 5.85002009e-05  1.72754639e-01 -4.07201909e-01  1.20111974e+00  0.00000000e+00  0.00000000e+00 
 5.85002027e-05  1.72754639e-01 -4.07201909e-01  1.20127965e+00  0.00000000e+00  0.00000000e+00 
 5.85002064e-05  1.72754639e-01 -4.07201909e-01  1.20118191e+00  0.00000000e+00  0.00000000e+00 
 5.85002109e-05  1.72754639e-01 -4.07201909e-01  1.20046178e+00  0.00000000e+00  0.00000000e+00 
 5.85002185e-05  1.72754639e-01 -4.07201909e-01  1.19853894e+00  0.00000000e+00  0.00000000e+00 
 5.85002257e-05  1.72754639e-01 -4.07201909e-01  1.19691364e+00  0.00000000e+00  0.00000000e+00 
 5.85002325e-05  1.72754639e-01 -4.07201909e-01  1.19634421e+00  0.00000000e+00  0.00000000e+00 
 5.85002379e-05  1.72754638e-01 -4.07201909e-01  1.19664708e+00  0.00000000e+00  0.00000000e+00 
 5.85002426e-05  1.72754638e-01 -4.07201909e-01  1.19752591e+00  0.00000000e+00  0.00000000e+00 
 5.85002474e-05  1.72754638e-01 -4.07201909e-01  1.19890455e+00  0.00000000e+00  0.00000000e+00 
 5.85002525e-05  1.72754638e-01 -4.07201909e-01  1.20036382e+00  0.00000000e+00  0.00000000e+00 
 5.85002582e-05  1.72754638e-01 -4.07201909e-01  1.20131966e+00  0.00000000e+00  0.00000000e+00 
 5.85002648e-05  1.72754638e-01 -4.07201909e-01  1.20154643e+00  0.00000000e+00  0.00000000e+00 
 5.85002709e-05  1.72754638e-01 -4.07201909e-01  1.20129578e+00  0.00000000e+00  0.00000000e+00 
 5.85002794e-05  1.72754638e-01 -4.07201909e-01  1.20083458e+00  0.00000000e+00  0.00000000e+00 
 5.85002899e-05  1.72754638e-01 -4.07201909e-01  1.20044115e+00  0.00000000e+00  0.00000000e+00 
 5.85003043e-05  1.72754638e-01 -4.07201909e-01  1.20018309e+00  0.00000000e+00  0.00000000e+00 
 5.85003227e-05  1.72754638e-01 -4.07201909e-01  1.20006624e+00  0.00000000e+00  0.00000000e+00 
 5.85003489e-05  1.72754637e-01 -4.07201909e-01  1.20001501e+00  0.00000000e+00  0.00000000e+00 
 5.85003876e-05  1.72754637e-01 -4.07201909e-01  1.19999453e+00  0.00000000e+00  0.00000000e+00 
 5.85004570e-05  1.72754636e-01 -4.07201909e-01  1.19999010e+00  0.00000000e+00  0.00000000e+00 
 5.85005593e-05  1.72754635e-01 -4.07201909e-01  1.19999534e+00  0.00000000e+00  0.00000000e+00 
 5.85007185e-05  1.72754633e-01 -4.07201909e-01  1.19999956e+00  0.00000000e+00  0.00000000e+00 
 5.85009589e-05  1.72754630e-01 -4.07201909e-01  1.20000030e+00  0.00000000e+00  0.00000000e+00 
 5.85013434e-05  1.72754626e-01 -4.07201909e-01  1.20000003e+00  0.00000000e+00  0.00000000e+00 
 5.85019429e-05  1.72754619e-01 -4.07201909e-01  1.19999993e+00  0.00000000e+00  0.00000000e+00 
 5.85029156e-05  1.72754608e-01 -4.07201909e-01  1.19999993e+00  0.00000000e+00  0.00000000e+00 
 5.85044580e-05  1.72754590e-01 -4.07201909e-01  1.19999994e+00  0.00000000e+00  0.00000000e+00 
 5.85051000e-05  1.72754582e-01 -4.07201909e-01  1.19999994e+00  0.00000000e+00  3.68459332e-11 
 5.85051070e-05  1.72754582e-01 -4.07201909e-01  1.20001752e+00  0.00000000e+00  8.40578685e-02 
 5.85051210e-05  1.72754582e-01 -4.07201909e-01  1.19999618e+00  0.00000000e+00  2.52173605e-01 
 5.85051275e-05  1.72754582e-01 -4.07201909e-01  1.19999140e+00  0.00000000e+00  3.29891054e-01 
 5.85051388e-05  1.72754582e-01 -4.07201909e-01  1.19999219e+00  0.00000000e+00  4.65896590e-01 
 5.85051453e-05  1.72754582e-01 -4.07201909e-01  1.19998814e+00  0.00000000e+00  5.44104854e-01 
 5.85051530e-05  1.72639701e-01 -4.07201909e-01  1.19997188e+00  0.00000000e+00  6.36026214e-01 
 5.85051603e-05  1.72490571e-01 -4.07201909e-01  1.19994186e+00  0.00000000e+00  7.23584067e-01 
 5.85051688e-05  1.72302559e-01 -4.07201909e-01  1.19989055e+00  0.00000000e+00  8.25401977e-01 
 5.85051770e-05  1.72115924e-01 -4.07201909e-01  1.19984804e+00  0.00000000e+00  9.23749033e-01 
 5.85051877e-05  1.71868730e-01 -4.07201909e-01  1.19979583e+00  0.00000000e+00  1.05296088e+00 
 5.85051957e-05  1.71686504e-01 -4.07201909e-01  1.19960963e+00  0.00000000e+00  1.14793530e+00 
 5.85052000e-05  1.71586532e-01 -4.07201909e-01  1.19947092e+00  0.00000000e+00  1.20000000e+00 
 5.85052009e-05  1.71566264e-01 -4.07201909e-01  1.19942932e+00  0.00000000e+00  1.20000000e+00 
 5.85052026e-05  1.71525730e-01 -4.07201909e-01  1.19938101e+00  0.00000000e+00  1.20000000e+00 
 5.85052056e-05  1.71456533e-01 -4.07201909e-01  1.19939540e+00  0.00000000e+00  1.20000000e+00 
 5.85052093e-05  1.71372267e-01 -4.07201909e-01  1.19949922e+00  0.00000000e+00  1.20000000e+00 
 5.85052146e-05  1.71250258e-01 -4.07201909e-01  1.19966799e+00  0.00000000e+00  1.20000000e+00 
 5.85052206e-05  1.71112228e-01 -4.07201909e-01  1.19973425e+00  0.00000000e+00  1.20000000e+00 
 5.85052261e-05  1.70984844e-01 -4.07201909e-01  1.19963176e+00  0.00000000e+00  1.20000000e+00 
 5.85052318e-05  1.70854977e-01 -4.07201909e-01  1.19926519e+00  0.00000000e+00  1.20000000e+00 
 5.85052369e-05  1.70737783e-01 -4.07201909e-01  1.19869411e+00  0.00000000e+00  1.20000000e+00 
 5.85052425e-05  1.70608813e-01 -4.07201909e-01  1.19815268e+00  0.00000000e+00  1.20000000e+00 
 5.85052498e-05  1.70441131e-01 -4.07201909e-01  1.19837972e+00  0.00000000e+00  1.20000000e+00 
 5.85052568e-05  1.70280252e-01 -4.07201909e-01  1.20027172e+00  0.00000000e+00  1.20000000e+00 
 5.85052651e-05  1.70088379e-01 -4.07201909e-01  1.20542130e+00  0.00000000e+00  1.20000000e+00 
 5.85052731e-05  1.69903818e-01 -4.07201909e-01  1.21366845e+00  0.00000000e+00  1.20000000e+00 
 5.85052804e-05  1.69737656e-01 -4.07201909e-01  1.22294638e+00  0.00000000e+00  1.20000000e+00 
 5.85052855e-05  1.69620653e-01 -4.07201909e-01  1.23004790e+00  0.00000000e+00  1.20000000e+00 
 5.85052902e-05  1.69512485e-01 -4.07201909e-01  1.23708519e+00  0.00000000e+00  1.20000000e+00 
 5.85052941e-05  1.69421848e-01 -4.07201909e-01  1.24352982e+00  0.00000000e+00  1.20000000e+00 
 5.85052980e-05  1.69332900e-01 -4.07201909e-01  1.25036860e+00  0.00000000e+00  1.20000000e+00 
 5.85053032e-05  1.69213403e-01 -4.07201909e-01  1.25881742e+00  0.00000000e+00  1.20000000e+00 
 5.85053085e-05  1.69091926e-01 -4.07201909e-01  1.26154354e+00  0.00000000e+00  1.20000000e+00 
 5.85053136e-05  1.68975743e-01 -4.07201909e-01  1.24787881e+00  0.00000000e+00  1.20000000e+00 
 5.85053199e-05  1.68831115e-01 -4.07201909e-01  1.18012354e+00  0.00000000e+00  1.20000000e+00 
 5.85053261e-05  1.68688790e-01 -4.07201909e-01  1.03276388e+00  0.00000000e+00  1.20000000e+00 
 5.85053328e-05  1.68535272e-01 -4.07201909e-01  7.98990150e-01  0.00000000e+00  1.20000000e+00 
 5.85053375e-05  1.68427866e-01 -4.07201909e-01  6.07741418e-01  0.00000000e+00  1.20000000e+00 
 5.85053414e-05  1.68339253e-01 -4.07201909e-01  4.42436072e-01  0.00000000e+00  1.20000000e+00 
 5.85053454e-05  1.68246456e-01 -4.07201909e-01  2.75056235e-01  0.00000000e+00  1.20000000e+00 
 5.85053500e-05  1.68141925e-01 -4.07201909e-01  1.33602266e-01  0.00000000e+00  1.20000000e+00 
 5.85053543e-05  1.68043409e-01 -4.07201909e-01  6.05100289e-02  0.00000000e+00  1.20000000e+00 
 5.85053595e-05  1.67923978e-01 -4.07201909e-01  2.40841491e-02  0.00000000e+00  1.20000000e+00 
 5.85053651e-05  1.67796129e-01 -4.07201909e-01  1.26979869e-02  0.00000000e+00  1.20000000e+00 
 5.85053706e-05  1.67670514e-01 -4.07201909e-01  1.02093762e-02  0.00000000e+00  1.20000000e+00 
 5.85053776e-05  1.67510353e-01 -4.07201909e-01  9.35912034e-03  0.00000000e+00  1.20000000e+00 
 5.85053865e-05  1.67308880e-01 -4.07201909e-01  8.87119213e-03  0.00000000e+00  1.20000000e+00 
 5.85053967e-05  1.67074313e-01 -4.07201909e-01  7.56763683e-03  0.00000000e+00  1.20000000e+00 
 5.85054072e-05  1.66835218e-01 -4.07201909e-01  5.21890799e-03  0.00000000e+00  1.20000000e+00 
 5.85054187e-05  1.66574095e-01 -4.07201909e-01  2.68355300e-03  0.00000000e+00  1.20000000e+00 
 5.85054312e-05  1.66288000e-01 -4.07201909e-01  1.01312014e-03  0.00000000e+00  1.20000000e+00 
 5.85054438e-05  1.66001061e-01 -4.07201909e-01  4.21865514e-04  0.00000000e+00  1.20000000e+00 
 5.85054585e-05  1.65667177e-01 -4.07201909e-01  3.68590075e-04  0.00000000e+00  1.20000000e+00 
 5.85054720e-05  1.65360164e-01 -4.07201909e-01  4.37014708e-04  0.00000000e+00  1.20000000e+00 
 5.85054802e-05  1.65172731e-01 -4.07201909e-01  4.56342705e-04  0.00000000e+00  1.20000000e+00 
 5.85054876e-05  1.65004841e-01 -4.07201909e-01  4.52008047e-04  0.00000000e+00  1.20000000e+00 
 5.85054984e-05  1.64761167e-01 -4.07201909e-01  4.54574352e-04  0.00000000e+00  1.20000000e+00 
 5.85055035e-05  1.64644769e-01 -4.07201909e-01  4.61052723e-04  0.00000000e+00  1.20000000e+00 
 5.85055083e-05  1.64534972e-01 -4.07201909e-01  4.78581344e-04  0.00000000e+00  1.20000000e+00 
 5.85055148e-05  1.64389049e-01 -4.07201909e-01  5.48978951e-04  0.00000000e+00  1.20000000e+00 
 5.85055223e-05  1.64217576e-01 -4.07201909e-01  6.68849537e-04  0.00000000e+00  1.20000000e+00 
 5.85055304e-05  1.64035201e-01 -4.07201909e-01  7.62026436e-04  0.00000000e+00  1.20000000e+00 
 5.85055388e-05  1.63844091e-01 -4.07201909e-01  7.80633151e-04  0.00000000e+00  1.20000000e+00 
 5.85055496e-05  1.63599733e-01 -4.07201909e-01  7.12483179e-04  0.00000000e+00  1.20000000e+00 
 5.85055641e-05  1.63271360e-01 -4.07201909e-01  5.61936226e-04  0.00000000e+00  1.20000000e+00 
 5.85055879e-05  1.62732094e-01 -4.07201909e-01  3.39558919e-04  0.00000000e+00  1.20000000e+00 
 5.85056178e-05  1.62056893e-01 -4.07201909e-01  1.60065421e-04  0.00000000e+00  1.20000000e+00 
 5.85056538e-05  1.61246404e-01 -4.07201909e-01  5.21142913e-05  0.00000000e+00  1.20000000e+00 
 5.85056949e-05  1.60320381e-01 -4.07201909e-01  5.09403061e-06  0.00000000e+00  1.20000000e+00 
 5.85057459e-05  1.59174804e-01 -4.07201909e-01 -8.77096073e-06  0.00000000e+00  1.20000000e+00 
 5.85058118e-05  1.57699659e-01 -4.07201909e-01 -7.53007413e-06  0.00000000e+00  1.20000000e+00 
 5.85059083e-05  1.55548251e-01 -4.07201909e-01 -2.76501524e-06  0.00000000e+00  1.20000000e+00 
 5.85060706e-05  1.51952345e-01 -4.07201909e-01  1.44322186e-07  0.00000000e+00  1.20000000e+00 
 5.85063952e-05  1.44847307e-01 -4.07201909e-01  4.98481722e-07  0.00000000e+00  1.20000000e+00 
 5.85070444e-05  1.30976927e-01 -4.07201909e-01  1.38072918e-07  0.00000000e+00  1.20000000e+00 
 5.85081790e-05  1.07781630e-01 -4.07201909e-01  5.66493666e-08  0.00000000e+00  1.20000000e+00 
 5.85098086e-05  7.66666125e-02 -4.07201909e-01  6.38536707e-08  0.00000000e+00  1.20000000e+00 
 5.85113820e-05  4.89267660e-02 -4.07201909e-01  6.57077166e-08  0.00000000e+00  1.20000000e+00 
 5.85127094e-05  2.71686667e-02 -4.07201909e-01  6.55973151e-08  0.00000000e+00  1.20000000e+00 
 5.85137353e-05  1.13255252e-02 -4.07201909e-01  6.55013579e-08  0.00000000e+00  1.20000000e+00 
 5.85146825e-05 -2.59176289e-03 -4.07201909e-01  6.54418290e-08  0.00000000e+00  1.20000000e+00 
 5.85156754e-05 -1.64890664e-02 -4.07201909e-01  6.53920068e-08  0.00000000e+00  1.20000000e+00 
 5.85167249e-05 -3.04465040e-02 -4.07201909e-01  6.53497704e-08  0.00000000e+00  1.20000000e+00 
 5.85181831e-05 -4.86694307e-02 -4.07201909e-01  6.53035841e-08  0.00000000e+00  1.20000000e+00 
 5.85197597e-05 -6.69377600e-02 -4.07201909e-01  6.52668490e-08  0.00000000e+00  1.20000000e+00 
 5.85216991e-05 -8.75334909e-02 -4.07201909e-01  6.52335312e-08  0.00000000e+00  1.20000000e+00 
 5.85237490e-05 -1.07243719e-01 -4.07201909e-01  6.52081968e-08  0.00000000e+00  1.20000000e+00 
 5.85261012e-05 -1.27514714e-01 -4.07201909e-01  6.51868762e-08  0.00000000e+00  1.20000000e+00 
 5.85285801e-05 -1.46452830e-01 -4.07201909e-01  6.51705145e-08  0.00000000e+00  1.20000000e+00 
 5.85313389e-05 -1.64950423e-01 -4.07201909e-01  6.51570179e-08  0.00000000e+00  1.20000000e+00 
 5.85342557e-05 -1.81922568e-01 -4.07201909e-01  6.51464557e-08  0.00000000e+00  1.20000000e+00 
 5.85374544e-05 -1.97900322e-01 -4.07201909e-01  6.51377640e-08  0.00000000e+00  1.20000000e+00 
 5.85403509e-05 -2.10304070e-01 -4.07201909e-01  6.51318469e-08  0.00000000e+00  1.20000000e+00 
 5.85425515e-05 -2.18571312e-01 -4.07201909e-01  6.51283060e-08  0.00000000e+00  1.20000000e+00 
 5.85442025e-05 -2.24187390e-01 -4.07201909e-01  6.51260292e-08  0.00000000e+00  1.20000000e+00 
 5.85455687e-05 -2.28488719e-01 -4.07201909e-01  6.51240506e-08  0.00000000e+00  1.20000000e+00 
 5.85469316e-05 -2.32493575e-01 -4.07201909e-01  6.51223189e-08  0.00000000e+00  1.20000000e+00 
 5.85483250e-05 -2.36314238e-01 -4.07201909e-01  6.51215221e-08  0.00000000e+00  1.20000000e+00 
 5.85501674e-05 -2.40975436e-01 -4.07201909e-01  6.51191879e-08  0.00000000e+00  1.20000000e+00 
 5.85522835e-05 -2.45827960e-01 -4.07201909e-01  6.51165774e-08  0.00000000e+00  1.20000000e+00 
 5.85548158e-05 -2.51002892e-01 -4.07201909e-01  6.51154937e-08  0.00000000e+00  1.20000000e+00 
 5.85575775e-05 -2.55950849e-01 -4.07201909e-01  6.51135144e-08  0.00000000e+00  1.20000000e+00 
 5.85606697e-05 -2.60740097e-01 -4.07201909e-01  6.51117675e-08  0.00000000e+00  1.20000000e+00 
 5.85639715e-05 -2.65099901e-01 -4.07201909e-01  6.51102043e-08  0.00000000e+00  1.20000000e+00 
 5.85675725e-05 -2.69101858e-01 -4.07201909e-01  6.51087629e-08  0.00000000e+00  1.20000000e+00 
 5.85713978e-05 -2.72631932e-01 -4.07201909e-01  6.51074737e-08  0.00000000e+00  1.20000000e+00 
 5.85755263e-05 -2.75753358e-01 -4.07201909e-01  6.51063037e-08  0.00000000e+00  1.20000000e+00 
 5.85799136e-05 -2.78431955e-01 -4.07201909e-01  6.51052603e-08  0.00000000e+00  1.20000000e+00 
 5.85846326e-05 -2.80723613e-01 -4.07201909e-01  6.51043197e-08  0.00000000e+00  1.20000000e+00 
 5.85896645e-05 -2.82635038e-01 -4.07201909e-01  6.51034805e-08  0.00000000e+00  1.20000000e+00 
 5.85950837e-05 -2.84216493e-01 -4.07201909e-01  6.51027252e-08  0.00000000e+00  1.20000000e+00 
 5.86008979e-05 -2.85493534e-01 -4.07201909e-01  6.51020499e-08  0.00000000e+00  1.20000000e+00 
 5.86071932e-05 -2.86510753e-01 -4.07201909e-01  6.51014416e-08  0.00000000e+00  1.20000000e+00 
 5.86140103e-05 -2.87299848e-01 -4.07201909e-01  6.51008954e-08  0.00000000e+00  1.20000000e+00 
 5.86214632e-05 -2.87899115e-01 -4.07201909e-01  6.51004026e-08  0.00000000e+00  1.20000000e+00 
 5.86296430e-05 -2.88339421e-01 -4.07201909e-01  6.50999584e-08  0.00000000e+00  1.20000000e+00 
 5.86387220e-05 -2.88652276e-01 -4.07201909e-01  6.50995558e-08  0.00000000e+00  1.20000000e+00 
 5.86487220e-05 -2.88861382e-01 -4.07201909e-01  6.50991964e-08  0.00000000e+00  1.20000000e+00 
 5.86587220e-05 -2.88982691e-01 -4.07201909e-01  6.50990108e-08  0.00000000e+00  1.20000000e+00 
 5.86687220e-05 -2.89051715e-01 -4.07201909e-01  6.50986093e-08  0.00000000e+00  1.20000000e+00 
 5.86787220e-05 -2.89090406e-01 -4.07201909e-01  6.50984566e-08  0.00000000e+00  1.20000000e+00 
 5.86887220e-05 -2.89111839e-01 -4.07201909e-01  6.50982915e-08  0.00000000e+00  1.20000000e+00 
 5.86987220e-05 -2.89123597e-01 -4.07201909e-01  6.50981499e-08  0.00000000e+00  1.20000000e+00 
 5.87087220e-05 -2.89129997e-01 -4.07201909e-01  6.50980280e-08  0.00000000e+00  1.20000000e+00 
 5.87187220e-05 -2.89133456e-01 -4.07201909e-01  6.50979227e-08  0.00000000e+00  1.20000000e+00 
 5.87287220e-05 -2.89135315e-01 -4.07201909e-01  6.50978306e-08  0.00000000e+00  1.20000000e+00 
 5.87387220e-05 -2.89136309e-01 -4.07201909e-01  6.50977501e-08  0.00000000e+00  1.20000000e+00 
 5.87487220e-05 -2.89136839e-01 -4.07201909e-01  6.50976788e-08  0.00000000e+00  1.20000000e+00 
 5.87587220e-05 -2.89137119e-01 -4.07201909e-01  6.50976160e-08  0.00000000e+00  1.20000000e+00 
 5.87687220e-05 -2.89137268e-01 -4.07201909e-01  6.50975598e-08  0.00000000e+00  1.20000000e+00 
 5.87787220e-05 -2.89137346e-01 -4.07201909e-01  6.50975094e-08  0.00000000e+00  1.20000000e+00 
 5.87887220e-05 -2.89137387e-01 -4.07201909e-01  6.50974644e-08  0.00000000e+00  1.20000000e+00 
 5.87987220e-05 -2.89137408e-01 -4.07201909e-01  6.50974239e-08  0.00000000e+00  1.20000000e+00 
 5.88087220e-05 -2.89137419e-01 -4.07201909e-01  6.50973873e-08  0.00000000e+00  1.20000000e+00 
 5.88187220e-05 -2.89137425e-01 -4.07201909e-01  6.50973539e-08  0.00000000e+00  1.20000000e+00 
 5.88287220e-05 -2.89137428e-01 -4.07201909e-01  6.50973235e-08  0.00000000e+00  1.20000000e+00 
 5.88387220e-05 -2.89137429e-01 -4.07201909e-01  6.50972960e-08  0.00000000e+00  1.20000000e+00 
 5.88487220e-05 -2.89137430e-01 -4.07201909e-01  6.50972707e-08  0.00000000e+00  1.20000000e+00 
 5.88587220e-05 -2.89137430e-01 -4.07201909e-01  6.50972474e-08  0.00000000e+00  1.20000000e+00 
 5.88687220e-05 -2.89137430e-01 -4.07201909e-01  6.50972263e-08  0.00000000e+00  1.20000000e+00 
 5.88787220e-05 -2.89137430e-01 -4.07201909e-01  6.50972067e-08  0.00000000e+00  1.20000000e+00 
 5.88887220e-05 -2.89137430e-01 -4.07201909e-01  6.50971882e-08  0.00000000e+00  1.20000000e+00 
 5.88987220e-05 -2.89137430e-01 -4.07201909e-01  6.50971715e-08  0.00000000e+00  1.20000000e+00 
 5.89087220e-05 -2.89137430e-01 -4.07201909e-01  6.50971558e-08  0.00000000e+00  1.20000000e+00 
 5.89187220e-05 -2.89137430e-01 -4.07201909e-01  6.50971414e-08  0.00000000e+00  1.20000000e+00 
 5.89287220e-05 -2.89137430e-01 -4.07201909e-01  6.50971278e-08  0.00000000e+00  1.20000000e+00 
 5.89387220e-05 -2.89137430e-01 -4.07201909e-01  6.50971155e-08  0.00000000e+00  1.20000000e+00 
 5.89487220e-05 -2.89137429e-01 -4.07201909e-01  6.50971034e-08  0.00000000e+00  1.20000000e+00 
 5.89587220e-05 -2.89137429e-01 -4.07201909e-01  6.50970927e-08  0.00000000e+00  1.20000000e+00 
 5.89687220e-05 -2.89137429e-01 -4.07201909e-01  6.50970823e-08  0.00000000e+00  1.20000000e+00 
 5.89787220e-05 -2.89137429e-01 -4.07201909e-01  6.50970728e-08  0.00000000e+00  1.20000000e+00 
 5.89887220e-05 -2.89137429e-01 -4.07201909e-01  6.50970636e-08  0.00000000e+00  1.20000000e+00 
 5.89987220e-05 -2.89137429e-01 -4.07201909e-01  6.50970553e-08  0.00000000e+00  1.20000000e+00 
 5.90000000e-05 -2.89137429e-01 -4.07201909e-01  6.50970372e-08  0.00000000e+00  1.20000000e+00 
 5.90000100e-05 -2.89137429e-01 -4.07201909e-01 -7.74797296e-06  0.00000000e+00  1.08000000e+00 
 5.90000300e-05 -2.89137429e-01 -4.07201909e-01  6.43931558e-06  0.00000000e+00  8.40000000e-01 
 5.90000348e-05 -2.89137429e-01 -4.07201909e-01  5.98192523e-06  0.00000000e+00  7.82500000e-01 
 5.90000432e-05 -2.89137429e-01 -4.07201909e-01  7.36174518e-06  0.00000000e+00  6.81875000e-01 
 5.90000525e-05 -2.89137429e-01 -4.07201909e-01  2.00200839e-05  0.00000000e+00  5.70468750e-01 
 5.90000608e-05 -2.89137429e-01 -4.07201909e-01  4.20549008e-05  0.00000000e+00  4.70419976e-01 
 5.90000695e-05 -2.89137428e-01 -4.07201909e-01  6.65492592e-05  0.00000000e+00  3.66291910e-01 
 5.90000796e-05 -2.89137428e-01 -4.07201909e-01  7.24176327e-05  0.00000000e+00  2.45261126e-01 
 5.90000903e-05 -2.89137428e-01 -4.07201909e-01  6.05683256e-05  0.00000000e+00  1.16326159e-01 
 5.90001000e-05 -2.89137428e-01 -4.07201909e-01  1.10763925e-06  0.00000000e+00  0.00000000e+00 
 5.90001010e-05 -2.89137428e-01 -4.07201909e-01  4.87329304e-06  0.00000000e+00  0.00000000e+00 
 5.90001029e-05 -2.89137428e-01 -4.07201909e-01 -3.00463948e-05  0.00000000e+00  0.00000000e+00 
 5.90001067e-05 -2.89137428e-01 -4.07201909e-01 -1.90073433e-04  0.00000000e+00  0.00000000e+00 
 5.90001115e-05 -2.89137428e-01 -4.07201909e-01 -3.78725632e-04  0.00000000e+00  0.00000000e+00 
 5.90001174e-05 -2.89137428e-01 -4.07201909e-01 -4.58319365e-04  0.00000000e+00  0.00000000e+00 
 5.90001231e-05 -2.89137428e-01 -4.07201909e-01 -3.64213590e-04  0.00000000e+00  0.00000000e+00 
 5.90001288e-05 -2.89137428e-01 -4.07201909e-01 -1.80951773e-04  0.00000000e+00  0.00000000e+00 
 5.90001339e-05 -2.89137428e-01 -4.07201909e-01 -5.62869934e-06  0.00000000e+00  0.00000000e+00 
 5.90001381e-05 -2.89137428e-01 -4.07201909e-01  1.57327203e-04  0.00000000e+00  0.00000000e+00 
 5.90001431e-05 -2.89137428e-01 -4.07201909e-01  3.51227996e-04  0.00000000e+00  0.00000000e+00 
 5.90001478e-05 -2.89137428e-01 -4.07201909e-01  4.48671601e-04  0.00000000e+00  0.00000000e+00 
 5.90001528e-05 -2.89137427e-01 -4.07201909e-01  4.16727576e-04  0.00000000e+00  0.00000000e+00 
 5.90001576e-05 -2.89137427e-01 -4.07201909e-01  2.75878061e-04  0.00000000e+00  0.00000000e+00 
 5.90001634e-05 -2.89137427e-01 -4.07201909e-01  8.26769913e-05  0.00000000e+00  0.00000000e+00 
 5.90001696e-05 -2.89137427e-01 -4.07201909e-01 -5.21185854e-05  0.00000000e+00  0.00000000e+00 
 5.90001779e-05 -2.89137427e-01 -4.07201909e-01 -1.10603399e-04  0.00000000e+00  0.00000000e+00 
 5.90001887e-05 -2.89137427e-01 -4.07201909e-01 -9.00593463e-05  0.00000000e+00  0.00000000e+00 
 5.90002028e-05 -2.89137427e-01 -4.07201909e-01 -3.97279306e-05  0.00000000e+00  0.00000000e+00 
 5.90002214e-05 -2.89137427e-01 -4.07201909e-01 -2.94571014e-06  0.00000000e+00  0.00000000e+00 
 5.90002468e-05 -2.89137426e-01 -4.07201909e-01  8.67125594e-06  0.00000000e+00  0.00000000e+00 
 5.90002854e-05 -2.89137426e-01 -4.07201909e-01  5.68056874e-06  0.00000000e+00  0.00000000e+00 
 5.90003567e-05 -2.89137425e-01 -4.07201909e-01  7.55582243e-07  0.00000000e+00  0.00000000e+00 
 5.90004567e-05 -2.89137424e-01 -4.07201909e-01 -3.86030751e-07  0.00000000e+00  0.00000000e+00 
 5.90006214e-05 -2.89137422e-01 -4.07201909e-01 -1.37038046e-07  0.00000000e+00  0.00000000e+00 
 5.90008599e-05 -2.89137419e-01 -4.07201909e-01  5.05588619e-08  0.00000000e+00  0.00000000e+00 
 5.90012571e-05 -2.89137415e-01 -4.07201909e-01  7.47561159e-08  0.00000000e+00  0.00000000e+00 
 5.90018612e-05 -2.89137408e-01 -4.07201909e-01  6.69100580e-08  0.00000000e+00  0.00000000e+00 
 5.90028781e-05 -2.89137396e-01 -4.07201909e-01  6.49784909e-08  0.00000000e+00  0.00000000e+00 
 5.90044649e-05 -2.89137378e-01 -4.07201909e-01  6.50571955e-08  0.00000000e+00  0.00000000e+00 
 5.90050000e-05 -2.89137371e-01 -4.07201909e-01  6.50852098e-08  0.00000000e+00  0.00000000e+00 
 5.90050059e-05 -2.89137371e-01 -4.07201909e-01  5.67387291e-05  7.02809976e-02  0.00000000e+00 
 5.90050176e-05 -2.89137371e-01 -4.07201909e-01  2.23481281e-05  2.10842993e-01  0.00000000e+00 
 5.90050285e-05 -2.89137371e-01 -4.07201909e-01 -2.32710132e-07  3.41867755e-01  0.00000000e+00 
 5.90050336e-05 -2.89137371e-01 -4.07201909e-01 -1.39612073e-06  4.02767551e-01  0.00000000e+00 
 5.90050424e-05 -2.89137371e-01 -4.07201909e-01 -1.38177380e-05  5.09342194e-01  0.00000000e+00 
